# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Sep 27 22:08:09 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by sy_pnum desc
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,1,6,Transit,41.96797000,0.00843000,-0.00725000,0,0.231090,0.001540,-0.001960,0,3.013,0.303,-0.251,0,4.32000,5.26000,-3.03000,0,0.90000,1.10000,-0.60000,0,0.059000,0.063000,-0.040000,0,,,,,,,,,0,,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,2.0640,0.1370,-1.4100,0,202.5850000,2.0280000,-1.9890000
1,1,6,Transit,10.30390000,0.00060000,-0.00100000,0,0.091000,0.001000,-0.001000,0,1.800,0.030,-0.050,0,1.90000,1.40000,-1.00000,0,1.72000,1.25000,-0.91000,0,0.045000,0.068000,-0.042000,0,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,1,6,Transit,13.02410000,0.00130000,-0.00080000,0,0.107000,0.001000,-0.001000,0,2.870,0.050,-0.060,0,2.90000,2.90000,-1.60000,0,0.66000,0.66000,-0.35000,0,0.026000,0.063000,-0.013000,0,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,1,6,Transit,22.68450000,0.00090000,-0.00090000,0,0.155000,0.001000,-0.001000,0,3.120,0.060,-0.070,0,7.30000,0.80000,-1.50000,0,1.28000,0.14000,-0.27000,0,0.004000,0.007000,-0.002000,0,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,1,6,Transit,31.99960000,0.00080000,-0.00120000,0,0.195000,0.002000,-0.002000,0,4.190,0.070,-0.090,0,8.00000,1.50000,-2.10000,0,0.58000,0.11000,-0.16000,0,0.012000,0.006000,-0.006000,0,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,1,6,Transit,46.68880000,0.00270000,-0.00320000,0,0.250000,0.002000,-0.002000,0,2.490,0.040,-0.070,0,2.00000,0.80000,-0.90000,0,0.69000,0.29000,-0.32000,0,0.013000,0.011000,-0.009000,0,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,1,6,Transit,118.38070000,0.00100000,-0.00060000,0,0.466000,0.004000,-0.004000,0,3.330,0.060,-0.080,0,25.00000,,,1,4.00000,,,1,0.150000,,,1,,,,,,,,,1,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,,4.37,0.01,-0.02,0,8.500,1.100,-1.400,0,1.1220,0.0490,-0.0600,0,646.3460000,6.3750000,-6.3750000
1,2,6,Transit,3.69611525,0.00000115,-0.00000087,0,0.046300,0.000900,-0.001500,0,1.868,0.066,-0.034,0,9.70000,1.41000,-1.44000,0,8.20000,1.50000,-1.30000,0,0.030000,0.090000,-0.030000,0,,,,,1105,37,-37,0,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,2,6,Transit,10.85409089,0.00000303,-0.00000260,0,0.094900,0.002700,-0.002300,0,3.047,0.064,-0.056,0,12.75000,2.17000,-2.24000,0,2.50000,0.50000,-0.50000,0,0.160000,0.010000,-0.090000,0,,,,,772,26,-26,0,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,2,6,Transit,77.61130017,0.00012305,-0.00011588,0,0.350600,0.008100,-0.010100,0,2.744,0.073,-0.055,0,10.07000,3.97000,-3.70000,0,2.70000,1.10000,-1.00000,0,,,,,,,,,401,13,-13,0,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,2,6,Transit,6.09852281,0.00000608,-0.00001351,0,0.063900,0.001900,-0.001400,0,0.865,0.026,-0.028,0,,,,,,,,,,,,,,,,,,,,,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,2,6,Transit,19.57758478,0.00009037,-0.00012256,0,0.139600,0.003600,-0.003500,0,1.003,0.050,-0.089,0,,,,,,,,,,,,,,,,,,,,,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,2,6,Radial Velocity,34.94000000,0.03800000,-0.03500000,0,0.205500,0.002200,-0.002100,0,,,,,,,,,,,,,0.150000,0.010000,-0.100000,0,,,,,524,12,-12,0,0,,5495.00,50.00,-50.00,0,0.96,0.02,-0.02,0,0.95,0.05,-0.05,0,0.070,0.080,-0.080,0,4.45,0.01,-0.01,0,7.600,3.700,-3.700,0,,,,,282.5630000,1.7760000,-1.7530000
1,1,6,Transit,7.05246000,0.00020000,-0.00022000,0,0.064800,0.000900,-0.000900,0,2.670,0.100,-0.100,0,6.93000,1.05000,-0.70000,0,1.38000,0.24000,-0.17000,0,,,,,,,,,,,,,1,K5,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,2.000,1.000,-1.000,0,2.3300,0.1500,-0.1500,0,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,9.52355000,0.00041000,-0.00029000,0,0.079200,0.001100,-0.001100,0,2.740,0.120,-0.100,0,6.74000,1.23000,-0.86000,0,1.22000,0.23000,-0.18000,0,,,,,,,,,,,,,1,K5,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,2.000,1.000,-1.000,0,2.3300,0.1500,-0.1500,0,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,3.07222000,0.00006000,-0.00004000,0,0.037200,0.000500,-0.000500,0,1.530,0.090,-0.070,0,6.75000,0.69000,-0.51000,0,7.04000,1.06000,-1.06000,0,,,,,,,,,,,,,1,K5,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,2.000,1.000,-1.000,0,2.3300,0.1500,-0.1500,0,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,4.64489000,0.00020000,-0.00019000,0,0.049100,0.000700,-0.000700,0,1.600,0.080,-0.070,0,4.13000,0.81000,-0.95000,0,3.75000,0.89000,-0.97000,0,,,,,,,,,,,,,1,K5,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,2.000,1.000,-1.000,0,2.3300,0.1500,-0.1500,0,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,0.98678730,0.00000006,-0.00000006,0,0.017500,0.000200,-0.000200,0,1.210,0.060,-0.050,0,,,,,,,,,,,,,,,,,,,,,0,K5,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,2.000,1.000,-1.000,0,2.3300,0.1500,-0.1500,0,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,14.64558000,0.00012000,-0.00012000,0,,,,,1.130,0.140,-0.140,0,,,,,,,,,,,,,,,,,418,36,-36,0,0,,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.83,0.03,-0.03,0,0.040,0.080,-0.080,0,4.64,0.01,-0.01,0,,,,,,,,,369.4510000,2.8945000,-2.8945000
1,1,6,Transit,1.91455800,0.00001800,-0.00001800,0,0.026070,0.000780,-0.000780,0,1.152,0.073,-0.070,0,1.50000,0.39000,-0.44000,0,5.40000,1.90000,-1.70000,0,,,,,,,,,1040,22,-21,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,1,6,Transit,3.23845000,0.00002000,-0.00001900,0,0.037000,0.001100,-0.001100,0,1.669,0.114,-0.099,0,4.77000,0.55000,-0.68000,0,5.62000,1.50000,-1.30000,0,,,,,,,,,873,18,-18,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,1,6,Transit,6.55770000,0.00001600,-0.00001600,0,0.059200,0.001800,-0.001800,0,2.572,0.075,-0.078,0,3.01000,0.80000,-1.03000,0,0.97600,0.30000,-0.34000,0,,,,,,,,,690,14,-14,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,1,6,Transit,9.96188100,0.00004200,-0.00004200,0,0.078300,0.002300,-0.002400,0,2.207,0.088,-0.090,0,3.86000,1.25000,-0.94000,0,1.98000,0.78800,-0.53000,0,,,,,,,,,600,12,-12,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,1,6,Transit,15.23191500,0.00011500,-0.00009500,0,0.103900,0.003100,-0.003100,0,2.287,0.108,-0.110,0,7.72000,1.67000,-1.52000,0,3.60000,1.20000,-0.83000,0,,,,,,,,,521,11,-11,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,1,6,Transit,20.70950000,0.00014000,-0.00011000,0,0.127500,0.003800,-0.003900,0,2.870,0.140,-0.130,0,3.94000,1.31000,-1.62000,0,0.91500,0.36000,-0.37000,0,,,,,,,,,470,10,-10,0,0,K,4316.00,70.00,-70.00,0,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,-0.230,0.050,-0.050,0,4.45,0.15,-0.15,0,7.100,6.100,-5.300,0,3.3100,0.2400,-0.2400,0,62.6990000,0.2074000,-0.2061000
1,2,5,Radial Velocity,14.65160000,0.00010000,-0.00010000,0,0.113400,0.000600,-0.000600,0,,,,,,,,,,,,,0.000000,0.010000,-0.010000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.350,0.100,-0.100,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855000,0.0124000,-0.0123000
1,2,5,Radial Velocity,44.39890000,0.00420000,-0.00430000,0,0.237300,0.001300,-0.001300,0,,,,,,,,,,,,,0.030000,0.020000,-0.020000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.350,0.100,-0.100,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855000,0.0124000,-0.0123000
1,2,5,Radial Velocity,5574.20000000,93.80000000,-88.60000000,0,5.957000,0.074000,-0.071000,0,,,,,,,,,,,,,0.130000,0.020000,-0.020000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.350,0.100,-0.100,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855000,0.0124000,-0.0123000
1,2,5,Radial Velocity,0.73654740,0.00000130,-0.00000140,0,0.015440,0.000050,-0.000050,0,1.875,0.029,-0.029,0,7.99000,0.32000,-0.33000,0,6.66000,0.43000,-0.40000,0,0.050000,0.030000,-0.030000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.350,0.100,-0.100,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855000,0.0124000,-0.0123000
1,2,5,Radial Velocity,259.88000000,0.29000000,-0.29000000,0,0.770800,0.004300,-0.004400,0,,,,,,,,,,,,,0.080000,0.050000,-0.040000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.350,0.100,-0.100,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855000,0.0124000,-0.0123000
1,3,5,Radial Velocity,7.20040000,0.00170000,-0.00170000,0,0.050500,0.004400,-0.005300,0,,,,,,,,,,,,,0.130000,0.100000,-0.110000,0,,,,,,,,,0,M1.5 V,3350.00,50.00,-50.00,0,,,,,0.33,0.02,-0.02,0,-0.550,0.100,-0.100,0,4.69,0.10,-0.10,0,2.000,,,-1,,,,,7.2439600,0.0048600,-0.0048500
1,3,5,Radial Velocity,28.14000000,0.05300000,-0.06500000,0,0.125000,0.012000,-0.013000,0,,,,,,,,,,,,,0.020000,0.150000,-0.020000,0,,,,,,,,,0,M1.5 V,3350.00,50.00,-50.00,0,,,,,0.33,0.02,-0.02,0,-0.550,0.100,-0.100,0,4.69,0.10,-0.10,0,2.000,,,-1,,,,,7.2439600,0.0048600,-0.0048500
1,3,5,Radial Velocity,62.24000000,0.55000000,-0.55000000,0,0.213000,0.019000,-0.022000,0,,,,,,,,,,,,,0.020000,0.220000,-0.020000,0,,,,,,,,,0,M1.5 V,3350.00,50.00,-50.00,0,,,,,0.33,0.02,-0.02,0,-0.550,0.100,-0.100,0,4.69,0.10,-0.10,0,2.000,,,-1,,,,,7.2439600,0.0048600,-0.0048500
1,3,5,Radial Velocity,39.02600000,0.19400000,-0.21100000,0,0.156000,0.014000,-0.017000,0,,,,,,,,,,,,,0.030000,0.160000,-0.030000,0,,,,,,,,,0,M1.5 V,3350.00,50.00,-50.00,0,,,,,0.33,0.02,-0.02,0,-0.550,0.100,-0.100,0,4.69,0.10,-0.10,0,2.000,,,-1,,,,,7.2439600,0.0048600,-0.0048500
1,3,5,Radial Velocity,256.20000000,13.80000000,-7.90000000,0,0.549000,0.052000,-0.058000,0,,,,,,,,,,,,,0.080000,0.410000,-0.080000,0,,,,,,,,,0,M1.5 V,3350.00,50.00,-50.00,0,,,,,0.33,0.02,-0.02,0,-0.550,0.100,-0.100,0,4.69,0.10,-0.10,0,2.000,,,-1,,,,,7.2439600,0.0048600,-0.0048500
1,1,5,Transit,3.79596300,0.00002500,-0.00003400,0,0.045270,0.000960,-0.000880,0,1.615,0.051,-0.051,0,,,,,,,,,0.045000,0.039000,-0.033000,0,,,,,,,,,0,,5660.00,61.00,-61.00,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.280,0.040,-0.040,0,4.49,0.11,-0.11,0,6.700,4.000,-5.100,0,1.8200,0.1200,-0.1200,0,64.5978000,0.1943000,-0.1932000
1,1,5,Transit,6.20344900,0.00004900,-0.00004600,0,0.062000,0.001200,-0.001200,0,2.071,0.052,-0.052,0,,,,,,,,,0.034000,0.042000,-0.025000,0,,,,,,,,,0,,5660.00,61.00,-61.00,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.280,0.040,-0.040,0,4.49,0.11,-0.11,0,6.700,4.000,-5.100,0,1.8200,0.1200,-0.1200,0,64.5978000,0.1943000,-0.1932000
1,1,5,Transit,14.17568500,0.00008300,-0.00010000,0,0.107400,0.002300,-0.002300,0,2.539,0.062,-0.065,0,,,,,,,,,0.055000,0.038000,-0.035000,0,,,,,,,,,0,,5660.00,61.00,-61.00,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.280,0.040,-0.040,0,4.49,0.11,-0.11,0,6.700,4.000,-5.100,0,1.8200,0.1200,-0.1200,0,64.5978000,0.1943000,-0.1932000
1,1,5,Transit,19.59002500,0.00008300,-0.00008900,0,0.136700,0.002200,-0.002000,0,3.083,0.052,-0.052,0,,,,,,,,,0.058000,0.032000,-0.036000,0,,,,,,,,,0,,5660.00,61.00,-61.00,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.280,0.040,-0.040,0,4.49,0.11,-0.11,0,6.700,4.000,-5.100,0,1.8200,0.1200,-0.1200,0,64.5978000,0.1943000,-0.1932000
1,1,5,Transit,29.54115000,0.00033000,-0.00042000,0,0.175800,0.004100,-0.003800,0,2.017,0.052,-0.057,0,,,,,,,,,0.051000,0.036000,-0.034000,0,,,,,,,,,0,,5660.00,61.00,-61.00,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.280,0.040,-0.040,0,4.49,0.11,-0.11,0,6.700,4.000,-5.100,0,1.8200,0.1200,-0.1200,0,64.5978000,0.1943000,-0.1932000
1,1,5,Radial Velocity,2.17800000,0.00009000,-0.00010000,0,,,,,,,,,,,,,6.12000,1.16000,-1.65000,0,,,,,,,,,,,,,0,G0,,,,,1.21,0.03,-0.08,0,1.08,0.10,-0.10,0,,,,,,,,,,,,,,,,,27.0498000,0.0215000,-0.0215000
1,1,5,Radial Velocity,3.43200000,0.00030000,-0.00016000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,G0,,,,,1.21,0.03,-0.08,0,1.08,0.10,-0.10,0,,,,,,,,,,,,,,,,,27.0498000,0.0215000,-0.0215000
1,1,5,Radial Velocity,5.19808140,0.00081860,-0.00088140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,G0,,,,,1.21,0.03,-0.08,0,1.08,0.10,-0.10,0,,,,,,,,,,,,,,,,,27.0498000,0.0215000,-0.0215000
1,1,5,Radial Velocity,7.95100000,0.00220000,-0.00210000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,G0,,,,,1.21,0.03,-0.08,0,1.08,0.10,-0.10,0,,,,,,,,,,,,,,,,,27.0498000,0.0215000,-0.0215000
1,1,5,Radial Velocity,12.02800000,0.00900000,-0.00900000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,G0,,,,,1.21,0.03,-0.08,0,1.08,0.10,-0.10,0,,,,,,,,,,,,,,,,,27.0498000,0.0215000,-0.0215000
1,1,5,Transit,8.88029000,0.00002000,-0.00002000,0,0.078000,0.001000,-0.001000,0,3.390,0.070,-0.070,0,10.40000,0.90000,-0.90000,0,1.50000,0.20000,-0.20000,0,0.000000,,,0,,,,,893,36,-36,0,0,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,4.30,0.10,-0.10,0,8.700,,,-1,,,,,53.6089000,0.0733000,-0.0731000
1,1,5,Transit,28.58050000,0.00020000,-0.00020000,0,0.170000,0.002000,-0.002000,0,3.080,0.070,-0.070,0,7.20000,1.40000,-1.40000,0,1.40000,0.30000,-0.30000,0,0.000000,,,0,,,,,605,24,-24,0,0,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,4.30,0.10,-0.10,0,8.700,,,-1,,,,,53.6089000,0.0733000,-0.0731000
1,1,5,Transit,38.35250000,0.00030000,-0.00030000,0,0.207000,0.003000,-0.003000,0,3.040,0.070,-0.070,0,5.80000,,,1,0.50000,0.30000,-0.30000,0,0.000000,,,0,,,,,549,22,-22,0,0,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,4.30,0.10,-0.10,0,8.700,,,-1,,,,,53.6089000,0.0733000,-0.0731000
1,1,5,Radial Velocity,101.50000000,0.40000000,-0.40000000,0,0.397000,0.005000,-0.005000,0,,,,,,,,,,,,,0.000000,,,0,,,,,397,16,-16,0,0,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,4.30,0.10,-0.10,0,8.700,,,-1,,,,,53.6089000,0.0733000,-0.0731000
1,1,5,Radial Velocity,4450.00000000,2750.00000000,-2750.00000000,0,4.800000,2.200000,-2.200000,0,,,,,,,,,,,,,0.000000,,,0,,,,,,,,,0,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,4.30,0.10,-0.10,0,8.700,,,-1,,,,,53.6089000,0.0733000,-0.0731000
1,2,5,Radial Velocity,5.31350000,0.00100000,-0.00100000,0,0.052900,0.002400,-0.002700,0,,,,,,,,,,,,,0.100000,0.110000,-0.070000,0,,,,,,,,,0,K0 V,5256.00,29.00,-29.00,0,,,,,0.70,,,0,-0.110,0.020,-0.020,0,4.37,0.05,-0.05,0,,,,,,,,,35.9715000,0.0527000,-0.0526000
